Data generated by the ASTRA High Altitude Balloon Flight Planner - University of Southampton,,,,,
Simulation #,Time from launch [s],Latitude,Longitude,Altitude [m],Remarks
2.0,4743.0,29.251916283021615,-80.68696145538564,8294.078350334115,
2.0,4746.0,29.251811195508342,-80.6866691287333,8271.287491799503,
2.0,4749.0,29.251711117761854,-80.68637800412485,8248.526968553468,
2.0,4752.0,29.251616002756556,-80.68608818699435,8225.79678059601,
2.0,4755.0,29.25152580142732,-80.68579978181822,8203.09692792713,
2.0,4758.0,29.251440462678286,-80.68551289205561,8180.427410546828,
2.0,4761.0,29.251359933392685,-80.68522762008882,8157.788228455102,
2.0,4764.0,29.251284158445152,-80.6849440671631,8135.179381651954,
2.0,4767.0,29.251213082207155,-80.68466233391666,8112.593676526064,
2.0,4770.0,29.251146650907685,-80.68438252146653,8090.012123637208,
2.0,4773.0,29.251084803756513,-80.68410472776655,8067.458695506275,
2.0,4776.0,29.25102747799014,-80.68382904943317,8044.9333921332645,
2.0,4779.0,29.25097460889065,-80.6835555816676,8022.436213518178,
2.0,4782.0,29.250926129805723,-80.68328441819467,7999.967159661013,
2.0,4785.0,29.250881972169832,-80.68301565120206,7977.5262305617725,
2.0,4788.0,29.250842065527902,-80.68274937127937,7955.113426220454,
2.0,4791.0,29.250806337560142,-80.68248566735777,7932.728746637059,
2.0,4794.0,29.250774714108186,-80.68222462664993,7910.372191811587,
2.0,4797.0,29.25074711920366,-80.68196633459019,7888.0437617440375,
2.0,4800.0,29.25072347509747,-80.6817108747755,7865.743456434411,
2.0,4803.0,29.250703702291506,-80.68145832890653,7843.471275882708,
2.0,4806.0,29.250722081242284,-80.68123041077837,7821.227220088927,
2.0,4809.0,29.250742294264175,-80.68100044641517,7799.01128905307,
2.0,4812.0,29.25076437248635,-80.68076857248907,7776.823482775136,
2.0,4815.0,29.250788346963308,-80.68053480553273,7754.663801255124,
2.0,4818.0,29.25081424868121,-80.68029916258878,7732.532244493035,
2.0,4821.0,29.25084210855116,-80.68006166121096,7710.42881248887,
2.0,4824.0,29.25087195740229,-80.67982231946532,7688.353505242628,
2.0,4827.0,29.250903825975143,-80.67958115593086,7666.306322754308,
2.0,4830.0,29.25093774491488,-80.67933818970046,7644.287265023911,
2.0,4833.0,29.250973744764156,-80.67909344038155,7622.296332051437,
2.0,4836.0,29.251011855956527,-80.67884692809652,7600.333523836886,
2.0,4839.0,29.251052108809162,-80.67859867348326,7578.398840380259,
2.0,4842.0,29.2510945335161,-80.67834869769533,7556.492281681553,
2.0,4845.0,29.251139160141204,-80.678097022402,7534.613847740771,
2.0,4848.0,29.2511860186109,-80.67784366978854,7512.763538557912,
2.0,4851.0,29.251235138707337,-80.67758866255576,7490.941354132977,
2.0,4854.0,29.25128655131597,-80.67733202304277,7469.135435393619,
2.0,4857.0,29.251340287479987,-80.677073773957,7447.343330369088,
2.0,4860.0,29.251396376769094,-80.67681393947173,7425.57764524665,
2.0,4863.0,29.251454848587098,-80.67655254428604,7403.838380026306,
2.0,4866.0,29.25151573216485,-80.67628961361976,7382.125534708057,
2.0,4869.0,29.2515790565544,-80.67602517321194,7360.439109291901,
2.0,4872.0,29.251644850632097,-80.67575924931388,7338.779103777841,
2.0,4875.0,29.251713143096786,-80.6754918686859,7317.145518165874,
2.0,4878.0,29.2517839624632,-80.67522305859688,7295.538352456001,
2.0,4881.0,29.251857337055764,-80.67495284682373,7273.957606648222,
2.0,4884.0,29.251933295002193,-80.6746812616505,7252.403280742538,
2.0,4887.0,29.252011864226912,-80.67440833186788,7230.875374738948,
2.0,4890.0,29.25209307244483,-80.67413408677211,7209.373888637452,
2.0,4893.0,29.25217694715491,-80.67385855616406,7187.89882243805,
2.0,4896.0,29.252263515633583,-80.6735817703482,7166.450176140743,
2.0,4899.0,29.25235280492854,-80.67330376013133,7145.027949745529,
2.0,4902.0,29.252444841852082,-80.67302455682137,7123.63214325241,
2.0,4905.0,29.252539652974857,-80.67274419222595,7102.262756661385,
2.0,4908.0,29.252637264619445,-80.67246269865089,7080.919789972454,
2.0,4911.0,29.252737702853732,-80.67218010889871,7059.603243185617,
2.0,4914.0,29.25284099348475,-80.67189645626685,7038.313116300875,
2.0,4917.0,29.252947162051996,-80.67161177454592,7017.049409318226,
2.0,4920.0,29.253056233821212,-80.67132609801787,6995.812122237672,
2.0,4923.0,29.25316823377797,-80.67103946145393,6974.601255059212,
2.0,4926.0,29.25328318662111,-80.67075190011256,6953.416807782846,
2.0,4929.0,29.253399911545912,-80.6704641715116,6932.258780408574,
2.0,4932.0,29.253517077037344,-80.67017709056765,6911.127172936397,
2.0,4935.0,29.253634680981254,-80.66989066326197,6890.021985366314,
2.0,4938.0,29.25375272126033,-80.66960489100153,6868.943217698325,
2.0,4941.0,29.253871196226445,-80.66931977588311,6847.868271429961,
2.0,4944.0,29.25399010397686,-80.66903531960997,6826.809031673817,
2.0,4947.0,29.25410944243565,-80.66875152360888,6805.773611188187,
2.0,4950.0,29.254229209523672,-80.66846838928461,6784.76200997307,
2.0,4953.0,29.25434940315888,-80.66818591801932,6763.774228028467,
2.0,4956.0,29.25447002125625,-80.66790411117228,6742.810265354377,
2.0,4959.0,29.254591061728007,-80.66762297007985,6721.870121950801,
2.0,4962.0,29.254712522483757,-80.66734249605528,6700.953797817739,
2.0,4965.0,29.254834401430454,-80.66706269038856,6680.06129295519,
2.0,4968.0,29.254956696472654,-80.66678355434631,6659.192607363155,
2.0,4971.0,29.25507940551262,-80.66650508917165,6638.3477410416335,
2.0,4974.0,29.255202526450326,-80.66622729608397,6617.526693990625,
2.0,4977.0,29.25532605718372,-80.66595017627897,6596.729466210131,
2.0,4980.0,29.2554499956087,-80.66567373092832,6575.95605770015,
2.0,4983.0,29.255574339619347,-80.66539796117964,6555.206468460683,
2.0,4986.0,29.25569908710804,-80.66512286815643,6534.4806984917295,
2.0,4989.0,29.255824251796817,-80.66485027513767,6513.77874779329,
2.0,4992.0,29.255949813412577,-80.66458142292805,6493.100616365363,
2.0,4995.0,29.256075733479985,-80.66431630757322,6472.446304207951,
2.0,4998.0,29.25620197350098,-80.66405492468681,6451.815811321051,
2.0,5001.0,29.256328494960005,-80.66379726938614,6431.209137704665,
2.0,5004.0,29.256455259329055,-80.66354333629077,6410.626283358793,
2.0,5007.0,29.25658222807291,-80.66329311952144,6390.067248283435,
2.0,5010.0,29.256709362738192,-80.66304661474912,6369.520705509873,
2.0,5013.0,29.256836624803196,-80.66280381691335,6348.987902619004,
2.0,5016.0,29.256963975666878,-80.66256471893087,6328.477226225303,
2.0,5019.0,29.257091376732,-80.6623293132133,6307.98867632877,
2.0,5022.0,29.25721878941054,-80.66209759166603,6287.522252929407,
2.0,5025.0,29.257346175129026,-80.66186954568707,6267.07795602721,
2.0,5028.0,29.257473495333823,-80.66164516616625,6246.6557856221825,
2.0,5031.0,29.25760071149664,-80.66142444348436,6226.2557417143225,
2.0,5034.0,29.257727785119933,-80.66120736751255,6205.877824303631,
2.0,5037.0,29.25785467774231,-80.66099392761146,6185.522033390108,
2.0,5040.0,29.257981350944096,-80.6607841126309,6165.188368973752,
2.0,5043.0,29.25810776635276,-80.66057791090925,6144.876831054566,
2.0,5046.0,29.258234183083616,-80.66037535127569,6124.587419632547,
2.0,5049.0,29.25836258739129,-80.66017672312005,6104.320134707696,
2.0,5052.0,29.258492902213803,-80.65998204244742,6084.074976280013,
2.0,5055.0,29.258625050251773,-80.65979133068157,6063.851944349499,
2.0,5058.0,29.2587589540012,-80.6596046073895,6043.651038916152,
2.0,5061.0,29.258894535786585,-80.65942189027623,6023.472259979974,
2.0,5064.0,29.259031717794166,-80.65924319518048,6003.315607540964,
2.0,5067.0,29.259170422105267,-80.65906853607059,5983.181081599122,
2.0,5070.0,29.25931057072979,-80.65889792504171,5963.068682154449,
2.0,5073.0,29.259452085639868,-80.65873137231345,5942.978409206943,
2.0,5076.0,29.259594888803502,-80.65856888622824,5922.910262756606,
2.0,5079.0,29.259738902375755,-80.65841047380306,5902.86153582274,
2.0,5082.0,29.259884048638714,-80.6582561405362,5882.830483332335,
2.0,5085.0,29.26003024972501,-80.6581058892573,5862.820983804563,
2.0,5088.0,29.260177427892202,-80.65795972091927,5842.833037239424,
2.0,5091.0,29.260325505556896,-80.6578176345993,5822.8666436369185,
2.0,5094.0,29.260474405328896,-80.65767962750157,5802.921802997046,
2.0,5097.0,29.260624050045426,-80.6575456949606,5782.998515319807,
2.0,5100.0,29.26077436280533,-80.65741583044547,5763.0967806051995,
2.0,5103.0,29.260925269138056,-80.65728992867078,5743.216598853226,
2.0,5106.0,29.261076777906865,-80.6571656227735,5723.357970063886,
2.0,5109.0,29.26122887649759,-80.65704291789343,5703.520894237177,
2.0,5112.0,29.261381552243762,-80.65692181911616,5683.705371373103,
2.0,5115.0,29.261534792427724,-80.65680233139614,5663.9114014716615,
2.0,5118.0,29.261688584281735,-80.65668445955602,5644.138984532853,
2.0,5121.0,29.26184291498906,-80.65656820828592,5624.388120556678,
2.0,5124.0,29.26199777168509,-80.65645358214276,5604.658809543135,
2.0,5127.0,29.262153141458455,-80.65634058554951,5584.951051492226,
2.0,5130.0,29.262309011352162,-80.65622922279461,5565.264846403949,
2.0,5133.0,29.2624653683647,-80.65611949803125,5545.600194278306,
2.0,5136.0,29.26262219945119,-80.65601141527672,5525.9570951152955,
2.0,5139.0,29.26277949152451,-80.65590497841185,5506.335548914918,
2.0,5142.0,29.262937231456434,-80.65580019118029,5486.735555677174,
2.0,5145.0,29.263095406078808,-80.65569705718798,5467.157115402062,
2.0,5148.0,29.263254002245485,-80.65559558015006,5447.597317815347,
2.0,5151.0,29.263413006909403,-80.65549576424415,5428.049137000249,
2.0,5154.0,29.263572406791113,-80.65539761274447,5408.5215784252305,
2.0,5157.0,29.26373218857392,-80.65530112878625,5389.01464209029,
2.0,5160.0,29.263892307039253,-80.6552059625572,5369.528327995428,
2.0,5163.0,29.264052691892438,-80.6551114061281,5350.062636140647,
2.0,5166.0,29.264213340620625,-80.65501746179977,5330.6175665259425,
2.0,5169.0,29.26437425069419,-80.65492413161111,5311.193119151319,
2.0,5172.0,29.26453541956686,-80.65483141758108,5291.789294016773,
2.0,5175.0,29.264696844675814,-80.65473932170849,5272.406091122306,
2.0,5178.0,29.264858523441823,-80.65464784597177,5253.043510467918,
2.0,5181.0,29.26502045326936,-80.65455699232851,5233.70155205361,
2.0,5184.0,29.265182631546754,-80.65446676271542,5214.38021587938,
2.0,5187.0,29.265345055646293,-80.65437715904781,5195.079501945229,
2.0,5190.0,29.26550772292439,-80.65428818321939,5175.7994102511575,
2.0,5193.0,29.265670630721704,-80.65419983710207,5156.5399407971645,
2.0,5196.0,29.26583377636331,-80.65411212254556,5137.30109358325,
2.0,5199.0,29.265997157158804,-80.65402504137707,5118.0828686094155,
2.0,5202.0,29.266160770402507,-80.65393859540116,5098.885265875659,
2.0,5205.0,29.266324613373595,-80.65385278639933,5079.708285381982,
2.0,5208.0,29.266488683336263,-80.65376761612981,5060.551927128384,
2.0,5211.0,29.266652977539888,-80.65368308632726,5041.416191114864,
2.0,5214.0,29.26681748332635,-80.6535991934713,5022.3010773414235,
2.0,5217.0,29.26698131748505,-80.65351547315852,5003.206585808062,
2.0,5220.0,29.267144478586598,-80.6534319298734,4984.1327165147795,
2.0,5223.0,29.267306965216417,-80.65334856494205,4965.079469461576,
2.0,5226.0,29.267468775885252,-80.65326537972287,4946.044303072728,
2.0,5229.0,29.26762990841669,-80.65318237577003,4927.007349376861,
2.0,5232.0,29.267790361372544,-80.6530995544595,4907.98919289654,
2.0,5235.0,29.267950133329506,-80.65301691717346,4888.989833631764,
2.0,5238.0,29.26810922287932,-80.65293446530289,4870.009271582534,
2.0,5241.0,29.268267628628937,-80.65285220024747,4851.047506748849,
2.0,5244.0,29.268425349200648,-80.65277012341541,4832.10453913071,
2.0,5247.0,29.268582383232246,-80.65268823622348,4813.180368728116,
2.0,5250.0,29.26873872937719,-80.65260654009681,4794.274995541068,
2.0,5253.0,29.268894386304723,-80.65252503646872,4775.3884195695655,
2.0,5256.0,29.26904935270005,-80.65244372678077,4756.520640813609,
2.0,5259.0,29.26920362726448,-80.65236261248252,4737.671659273198,
2.0,5262.0,29.26935720871557,-80.65228169503152,4718.841474948333,
2.0,5265.0,29.26951009578728,-80.65220097589311,4700.030087839012,
2.0,5268.0,29.269662231028505,-80.65212047207363,4681.237497945238,
2.0,5271.0,29.269811853336986,-80.65204068035601,4662.463705267009,
2.0,5274.0,29.26995896527122,-80.65196162455442,4643.708709804326,
2.0,5277.0,29.270103569474482,-80.65188332212014,4624.972511557187,
2.0,5280.0,29.27024566867455,-80.65180579050163,4606.255110525595,
2.0,5283.0,29.27038526568367,-80.6517290471433,4587.556506709549,
2.0,5286.0,29.27052236339853,-80.65165310948504,4568.876700109047,
2.0,5289.0,29.27065696480024,-80.65157799496102,4550.215690724092,
2.0,5292.0,29.270789072954287,-80.65150372099895,4531.573478554682,
2.0,5295.0,29.270918691010518,-80.6514303050193,4512.950063600818,
2.0,5298.0,29.27104582220307,-80.6513577644344,4494.345445862499,
2.0,5301.0,29.271170469850336,-80.65128611664741,4475.759625339726,
2.0,5304.0,29.271292637354904,-80.6512153790518,4457.192602032499,
2.0,5307.0,29.271412325986535,-80.65114556985839,4438.627677706885,
2.0,5310.0,29.27152953909607,-80.65107670656346,4420.0798771536365,
2.0,5313.0,29.271644280173277,-80.65100880662747,4401.549610345708,
2.0,5316.0,29.27175655279237,-80.6509418875012,4383.036877283098,
2.0,5319.0,29.27186636061195,-80.65087596662528,4364.541677965807,
2.0,5322.0,29.27197376423682,-80.65081154339204,4346.064012393836,
2.0,5325.0,29.27207885758006,-80.65074952265401,4327.603880567183,
2.0,5328.0,29.272181616679568,-80.65068986850123,4309.16128248585,
2.0,5331.0,29.272282017803686,-80.65063254505652,4290.7362181498365,
2.0,5334.0,29.272380037456553,-80.65057751604907,4272.328687559141,
2.0,5337.0,29.272475652383466,-80.65052474481539,4253.938690713766,
2.0,5340.0,29.27256883957623,-80.65047419430051,4235.56622761371,
2.0,5343.0,29.272659576278514,-80.65042582705924,4217.211298258972,
2.0,5346.0,29.27274783999123,-80.6503796052572,4198.873902649555,
2.0,5349.0,29.272833608477885,-80.65033549067232,4180.554040785456,
2.0,5352.0,29.272916859769964,-80.650293444696,4162.251712666676,
2.0,5355.0,29.272997572172322,-80.65025342833452,4143.966918293217,
2.0,5358.0,29.273075724268555,-80.65021540221053,4125.699657665075,
2.0,5361.0,29.273151294926414,-80.65017932656443,4107.449930782253,
2.0,5364.0,29.273224263303195,-80.65014516125594,4089.2177376447507,
2.0,5367.0,29.27329460885116,-80.65011286576566,4071.0030782525673,
2.0,5370.0,29.27336231132296,-80.65008239919663,4052.8059526057027,
2.0,5373.0,29.273427350777048,-80.6500537202761,4034.626360704158,
2.0,5376.0,29.27349145047424,-80.65002712298659,4016.4643025479318,
2.0,5379.0,29.27355467986464,-80.65000257378624,3998.3197781370254,
2.0,5382.0,29.273616993013015,-80.64998002117922,3980.192787471438,
2.0,5385.0,29.27367834460277,-80.64995941428566,3962.0683799658173,
2.0,5388.0,29.273738691289996,-80.64994069963674,3943.957534657515,
2.0,5391.0,29.273797991355337,-80.64992382216371,3925.8629099360073,
2.0,5394.0,29.273856204598864,-80.64990872553011,3907.7845058012936,
2.0,5397.0,29.273913292371315,-80.64989535217723,3889.722322253374,
2.0,5400.0,29.273969217604538,-80.64988364336969,3871.676359292248,
2.0,5403.0,29.27402394484108,-80.64987353924222,3853.646616917916,
2.0,5406.0,29.274077440262907,-80.64986497884753,3835.633095130378,
2.0,5409.0,29.274129671719262,-80.6498579002048,3817.635793929634,
2.0,5412.0,29.274180608753582,-80.64985224034955,3799.654713315684,
2.0,5415.0,29.274230222629523,-80.64984793538419,3781.6898532885284,
2.0,5418.0,29.274278486355996,-80.64984492052957,3763.7412138481664,
2.0,5421.0,29.274325374711257,-80.64984313017767,3745.8087949945984,
2.0,5424.0,29.27437086426595,-80.64984249794487,3727.892596727824,
2.0,5427.0,29.27441565567337,-80.64984343427811,3709.992619047844,
2.0,5430.0,29.274459887177404,-80.64984601736938,3692.108861954658,
2.0,5433.0,29.274503513062385,-80.64985020803861,3674.2413254482663,
2.0,5436.0,29.27454648918652,-80.6498559660583,3656.390009528668,
2.0,5439.0,29.274588773034672,-80.64986324955551,3638.5549141958636,
2.0,5442.0,29.2746303237685,-80.64987201508985,3620.7360394498537,
2.0,5445.0,29.274671102273768,-80.64988221773368,3602.9333852906375,
2.0,5448.0,29.274711071204845,-80.6498938111541,3585.146951718215,
2.0,5451.0,29.274750195026268,-80.64990674769732,3567.376738732587,
2.0,5454.0,29.27478844005129,-80.6499209784743,3549.6227463337527,
2.0,5457.0,29.274825774477407,-80.6499364534485,3531.884974521712,
2.0,5460.0,29.274862168418743,-80.649953121525,3514.163423296466,
2.0,5463.0,29.274897593728824,-80.64997093087221,3496.45436506043,
2.0,5466.0,29.274932024324432,-80.64998982863779,3478.7596941872616,
2.0,5469.0,29.27496543619479,-80.6500097610875,3461.080854449937,
2.0,5472.0,29.27499780734362,-80.65003067379271,3443.4178458484553,
2.0,5475.0,29.275029117805534,-80.65005251172528,3425.770668382817,
2.0,5478.0,29.27505988903091,-80.65007699584027,3408.1393220530217,
2.0,5481.0,29.27508999505483,-80.65010431515226,3390.52380685907,
2.0,5484.0,29.275119244255507,-80.65013446882881,3372.9241228009614,
2.0,5487.0,29.275147442727413,-80.6501674397612,3355.3402698786967,
2.0,5490.0,29.275174395355673,-80.65020319401422,3337.772248092275,
2.0,5493.0,29.275199906916672,-80.65024168059239,3320.220057441696,
2.0,5496.0,29.275223783198868,-80.65028283129983,3302.683697926961,
2.0,5499.0,29.27524583213772,-80.65032656069582,3285.163169548069,
2.0,5502.0,29.275265864958417,-80.65037276614721,3267.6584723050205,
2.0,5505.0,29.275283697319942,-80.65042132797926,3250.169606197815,
2.0,5508.0,29.275299150453908,-80.65047210972511,3232.696571226453,
2.0,5511.0,29.275312052291525,-80.65052495847364,3215.2393673909346,
2.0,5514.0,29.275322238572144,-80.65057970531515,3197.797994691259,
2.0,5517.0,29.27532955392669,-80.65063616588338,3180.372453127427,
2.0,5520.0,29.275333852929528,-80.65069414099182,3162.962742699438,
2.0,5523.0,29.27533500111258,-80.65075341736171,3145.5688634072926,
2.0,5526.0,29.275333555958404,-80.65081395211065,3128.1908152509905,
2.0,5529.0,29.275331369065157,-80.65087616860968,3110.8285982305315,
2.0,5532.0,29.275328401277044,-80.65094004933705,3093.482212345916,
2.0,5535.0,29.275324613445115,-80.65100558271065,3076.1516575971436,
2.0,5538.0,29.275319966441284,-80.65107275623518,3058.8369339842147,
2.0,5541.0,29.27531442112904,-80.65114155657055,3041.5372518984477,
2.0,5544.0,29.27530793842255,-80.65121196943872,3024.2527537247743,
2.0,5547.0,29.275300479325843,-80.65128397958223,3006.983985126813,
2.0,5550.0,29.27529200491848,-80.65135757081099,2989.7309461045634,
2.0,5553.0,29.27528247637011,-80.65143272599812,2972.4936366580255,
2.0,5556.0,29.275271854954873,-80.65150942707605,2955.2720567871993,
2.0,5559.0,29.27526010206615,-80.6515876550327,2938.0662064920853,
2.0,5562.0,29.275247179231606,-80.65166738990817,2920.8760857726825,
2.0,5565.0,29.275233048128175,-80.6517486107914,2903.7016946289914,
2.0,5568.0,29.27521767059735,-80.65183129581717,2886.5430330610125,
2.0,5571.0,29.275201008660783,-80.65191542216358,2869.400101068745,
2.0,5574.0,29.27518302453579,-80.65200096604946,2852.2728986521893,
2.0,5577.0,29.275164461214683,-80.65208794156135,2835.1614258113455,
2.0,5580.0,29.275145443579547,-80.65217635061445,2818.0656825462133,
2.0,5583.0,29.27512596591868,-80.65226619254614,2800.985668856793,
2.0,5586.0,29.275106022468346,-80.6523574671421,2783.921384743084,
2.0,5589.0,29.275085607411956,-80.65245017416453,2766.872830205087,
2.0,5592.0,29.275064714879562,-80.65254431335164,2749.840005242802,
2.0,5595.0,29.275043338947032,-80.652639884417,2732.8229098562288,
2.0,5598.0,29.275021473635363,-80.65273688704896,2715.821544045367,
2.0,5601.0,29.274999112910102,-80.65283532091013,2698.835907810217,
2.0,5604.0,29.274976250680524,-80.65293518563666,2681.866001150779,
2.0,5607.0,29.274952880798924,-80.65303648083767,2664.9118240670527,
2.0,5610.0,29.274928997060023,-80.65313920609464,2647.9733765590377,
2.0,5613.0,29.274904593200098,-80.65324336096064,2631.0506586267347,
2.0,5616.0,29.27487966289641,-80.65334894495986,2614.143670270144,
2.0,5619.0,29.27485420004772,-80.65345595686993,2597.2609603331885,
2.0,5622.0,29.27482819858621,-80.65356439522554,2580.405039315398,
2.0,5625.0,29.2748021059345,-80.65367413960593,2563.565752366667,
2.0,5628.0,29.274776134119083,-80.65378513551725,2546.743099486996,
2.0,5631.0,29.27475029065096,-80.65389738423806,2529.9370806763845,
2.0,5634.0,29.27472458303951,-80.65401088772285,2513.147695934833,
2.0,5637.0,29.274699018791793,-80.65412564786688,2496.374945262341,
2.0,5640.0,29.274673605411902,-80.65424166650627,2479.618828658909,
2.0,5643.0,29.274648350400106,-80.6543589454178,2462.8793461245364,
2.0,5646.0,29.274623261252096,-80.65447748631891,2446.156497659224,
2.0,5649.0,29.274598345458337,-80.65459729086778,2429.450283262971,
2.0,5652.0,29.27457361050316,-80.65471836066317,2412.7607029357778,
2.0,5655.0,29.274549063864146,-80.65484069724455,2396.0877566776444,
2.0,5658.0,29.274524713011246,-80.65496430209203,2379.431444488571,
2.0,5661.0,29.274500565406022,-80.6550891766263,2362.7917663685566,
2.0,5664.0,29.274476628500988,-80.6552153222089,2346.1687223176027,
2.0,5667.0,29.274452909738713,-80.65534274014203,2329.562312335708,
2.0,5670.0,29.27442941655108,-80.65547143166863,2312.9725364228734,
2.0,5673.0,29.274406708333576,-80.65560182996623,2296.3993945790985,
2.0,5676.0,29.274385004522884,-80.65573407524421,2279.8428868043834,
2.0,5679.0,29.274364337546388,-80.65586815842448,2263.3030130987277,
2.0,5682.0,29.27434473983031,-80.65600407057393,2246.779773462132,
2.0,5685.0,29.2743262437978,-80.65614180223493,2230.273167894596,
2.0,5688.0,29.27430888186707,-80.65628134342461,2213.78319639612,
2.0,5691.0,29.27429268644953,-80.65642268363379,2197.3098589667034,
2.0,5694.0,29.274277689948086,-80.656565811826,2180.8531556063467,
2.0,5697.0,29.274263924755427,-80.65671071643621,2164.4130863150494,
2.0,5700.0,29.274251423252434,-80.65685738536946,2147.9896510928124,
2.0,5703.0,29.27424021780672,-80.65700580599956,2131.582849939635,
2.0,5706.0,29.27423034077114,-80.65715596516733,2115.192682855517,
2.0,5709.0,29.27422182448241,-80.6573078491789,2098.819149840459,
2.0,5712.0,29.27421470125989,-80.65746144380388,2082.4622508944603,
2.0,5715.0,29.27420900340429,-80.65761673427315,2066.121986017522,
2.0,5718.0,29.274204775629315,-80.65777378795735,2049.798355209643,
2.0,5721.0,29.27420245008288,-80.65793499370263,2033.491358470824,
2.0,5724.0,29.274202132240415,-80.65810032564427,2017.2009958010647,
2.0,5727.0,29.274203927562326,-80.65826975631246,2000.9272672003651,
2.0,5730.0,29.274207941438558,-80.65844325545874,1984.6701726687252,
2.0,5733.0,29.274214279132725,-80.65862079004602,1968.429712206145,
2.0,5736.0,29.27422304572588,-80.6588023242397,1952.2058858126247,
2.0,5739.0,29.274234346059917,-80.65898781940064,1935.998693488164,
2.0,5742.0,29.27424828468074,-80.6591772340797,1919.808135232763,
2.0,5745.0,29.274264964860603,-80.6593705227414,1903.6395523948381,
2.0,5748.0,29.274284489954045,-80.65956763786845,1887.48960231408,
2.0,5751.0,29.27430696281202,-80.65976852914967,1871.3582673105795,
2.0,5754.0,29.274332485721704,-80.65997314348053,1855.245547384337,
2.0,5757.0,29.274361160599813,-80.66018142525358,1839.1501799967516,
2.0,5760.0,29.27439308878138,-80.66039331614344,1823.0718135422312,
2.0,5763.0,29.274428370740978,-80.66060875487,1807.011186918236,
2.0,5766.0,29.274465123668726,-80.66082639072359,1790.968300124766,
2.0,5769.0,29.274502144688668,-80.6610454266568,1774.9419358340524,
2.0,5772.0,29.274539436917212,-80.66126587159285,1758.9249324530956,
2.0,5775.0,29.274577003440747,-80.66148772975316,1742.9223231857134,
2.0,5778.0,29.274614847395476,-80.66171100534473,1726.934108031906,
2.0,5781.0,29.274652971967818,-80.66193570255923,1710.9602869916732,
2.0,5784.0,29.274691380452083,-80.66216182587677,1694.997404351239,
2.0,5787.0,29.274730076176052,-80.66238937966257,1679.0465929483437,
2.0,5790.0,29.274769062502266,-80.6626183681733,1663.1088981492203,
2.0,5793.0,29.274808342845624,-80.6628487956479,1647.1843199538691,
2.0,5796.0,29.274847920673793,-80.663080666307,1631.2728583622904,
2.0,5799.0,29.274887799507578,-80.66331398435184,1615.3745133744837,
2.0,5802.0,29.27492798293002,-80.66354875400833,1599.488785375952,
2.0,5805.0,29.274968474619648,-80.66378497969346,1583.613317175187,
2.0,5808.0,29.275009278275075,-80.66402266562349,1567.7501174916374,
2.0,5811.0,29.275049641550922,-80.66426121935109,1551.899186325303,
2.0,5814.0,29.275088506979884,-80.66449980011475,1536.0605236761837,
2.0,5817.0,29.2751258753451,-80.66473839910718,1520.2341295442798,
2.0,5820.0,29.275161747532156,-80.66497700383192,1504.4200039295908,
2.0,5823.0,29.27519612439569,-80.66521560179503,1488.6167734859548,
2.0,5826.0,29.27522900689087,-80.6654541805084,1472.824424578663,
2.0,5829.0,29.275260396148052,-80.66569272749476,1457.0437156923704,
2.0,5832.0,29.27529029339921,-80.66593123028647,1441.2746468270768,
2.0,5835.0,29.27531869997787,-80.66616967642739,1425.5172179827825,
2.0,5838.0,29.275345617318905,-80.66640805347404,1409.7714291594875,
2.0,5841.0,29.275371046929106,-80.66664634899449,1394.0369773365428,
2.0,5844.0,29.27539498977083,-80.66688455051023,1378.3071760666135,
2.0,5847.0,29.275417447524433,-80.66712264560871,1362.588410948462,
2.0,5850.0,29.275438421971085,-80.66736062189183,1346.8806819820884,
2.0,5853.0,29.275457914992604,-80.66759846697964,1331.1839891674927,
2.0,5856.0,29.27547614617327,-80.66783611658109,1315.4983325046746,
2.0,5859.0,29.275493470314473,-80.66807347769692,1299.8237119936346,
2.0,5862.0,29.27550988806229,-80.6683105433012,1284.1601276343724,
2.0,5865.0,29.27552540011181,-80.66854730758652,1268.507579426888,
2.0,5868.0,29.275540007207482,-80.6687837647401,1252.8660673711813,
2.0,5871.0,29.275553710143303,-80.66901990894421,1237.2355914672528,
2.0,5874.0,29.275566509762992,-80.66925573437688,1221.616151715102,
2.0,5877.0,29.27557840696025,-80.66949123521253,1206.0077481147289,
2.0,5880.0,29.27558940267885,-80.66972640562255,1190.4103806661337,
2.0,5883.0,29.275599497912893,-80.66996123977599,1174.8240493693165,
2.0,5886.0,29.27560869370692,-80.67019573184007,1159.248754224277,
2.0,5889.0,29.27561699115608,-80.67042987598086,1143.6844952310153,
2.0,5892.0,29.27562439140632,-80.67066366636406,1128.1312723895317,
2.0,5895.0,29.275630895654473,-80.67089709715543,1112.5890856998258,
2.0,5898.0,29.27563650514845,-80.6711301625216,1097.0579351618976,
2.0,5901.0,29.275641317612536,-80.67136292640794,1081.5378207757474,
2.0,5904.0,29.275645429429556,-80.67159545364227,1066.028742541375,
2.0,5907.0,29.27564884110355,-80.67182774039078,1050.5307004587805,
2.0,5910.0,29.275651553160948,-80.67205978314628,1035.043694527964,
2.0,5913.0,29.275653565835583,-80.67229157827526,1019.5609272738201,
2.0,5916.0,29.2756548796657,-80.67252312225251,1004.0884695671671,
2.0,5919.0,29.275655495219077,-80.67275441155309,988.6264697078628,
2.0,5922.0,29.275655413086263,-80.67298544265103,973.1749276959074,
